# MIC-185 192.168.9.155:4000; packets=1803
# idx  relative    delta direction flags      seq        ack        payload wire
  1089  69429.184   50.382 PC->DEV ACK        2164023976 3264729641       0    54
  1090  69478.913   49.729 DEV->PC ACK|PSH    3264729641 2164023976      84   138
  1091  69521.504   42.591 PC->DEV ACK        2164023976 3264729725       0    54
  1092  69528.566    7.062 DEV->PC ACK        3264729725 2164023976    1460  1514
  1093  69528.647    0.081 DEV->PC ACK        3264731185 2164023976    1460  1514
  1094  69528.664    0.017 PC->DEV ACK        2164023976 3264732645       0    54
  1095  69528.778    0.114 DEV->PC ACK|PSH    3264732645 2164023976    1220  1274
  1096  69582.634   53.856 PC->DEV ACK        2164023976 3264733865       0    54
  1097  69678.614   95.980 DEV->PC ACK        3264733865 2164023976    1460  1514
  1098  69678.693    0.079 DEV->PC ACK        3264735325 2164023976    1460  1514
  1099  69678.709    0.016 PC->DEV ACK        2164023976 3264736785       0    54
  1100  69678.773    0.064 DEV->PC ACK|PSH    3264736785 2164023976    1220  1274
  1101  69722.659   43.886 PC->DEV ACK        2164023976 3264738005       0    54
  1102  69828.560  105.901 DEV->PC ACK        3264738005 2164023976    1460  1514
  1103  69828.682    0.122 DEV->PC ACK        3264739465 2164023976    1460  1514
  1104  69828.686    0.004 PC->DEV ACK        2164023976 3264740925       0    54
  1105  69828.778    0.092 DEV->PC ACK|PSH    3264740925 2164023976    1220  1274
  1106  69877.400   48.622 PC->DEV ACK        2164023976 3264742145       0    54
  1107  69978.606  101.206 DEV->PC ACK        3264742145 2164023976    1460  1514
  1108  69978.673    0.067 DEV->PC ACK        3264743605 2164023976    1460  1514
  1109  69978.681    0.008 PC->DEV ACK        2164023976 3264745065       0    54
  1110  69978.761    0.080 DEV->PC ACK|PSH    3264745065 2164023976    1220  1274
  1111  70031.788   53.027 PC->DEV ACK        2164023976 3264746285       0    54
  1112  70073.726   41.938 DEV->PC ACK|PSH    3264746285 2164023976      84   138
  1113  70125.577   51.851 PC->DEV ACK        2164023976 3264746369       0    54
  1114  70128.522    2.945 DEV->PC ACK        3264746369 2164023976    1460  1514
  1115  70128.600    0.078 DEV->PC ACK        3264747829 2164023976    1460  1514
  1116  70128.616    0.016 PC->DEV ACK        2164023976 3264749289       0    54
  1117  70128.734    0.118 DEV->PC ACK|PSH    3264749289 2164023976    1220  1274
  1118  70172.229   43.495 PC->DEV ACK        2164023976 3264750509       0    54
  1119  70278.641  106.412 DEV->PC ACK        3264750509 2164023976    1460  1514
  1120  70278.741    0.100 DEV->PC ACK        3264751969 2164023976    1460  1514
  1121  70278.742    0.001 DEV->PC ACK|PSH    3264753429 2164023976    1220  1274
  1122  70278.752    0.010 PC->DEV ACK        2164023976 3264754649       0    54
  1123  70428.648  149.896 DEV->PC ACK        3264754649 2164023976    1460  1514
  1124  70428.687    0.039 DEV->PC ACK        3264756109 2164023976    1460  1514
  1125  70428.694    0.007 PC->DEV ACK        2164023976 3264757569       0    54
  1126  70428.774    0.080 DEV->PC ACK|PSH    3264757569 2164023976    1220  1274
  1127  70478.907   50.133 DEV->PC ACK|PSH    3264758789 2164023976      84   138
  1128  70478.981    0.074 PC->DEV ACK        2164023976 3264758873       0    54
  1129  70578.601   99.620 DEV->PC ACK        3264758873 2164023976    1460  1514
  1130  70578.650    0.049 DEV->PC ACK        3264760333 2164023976    1460  1514
  1131  70578.658    0.008 PC->DEV ACK        2164023976 3264761793       0    54
  1132  70578.788    0.130 DEV->PC ACK|PSH    3264761793 2164023976    1220  1274
  1133  70621.638   42.850 PC->DEV ACK        2164023976 3264763013       0    54
  1134  70728.642  107.004 DEV->PC ACK        3264763013 2164023976    1460  1514
  1135  70728.754    0.112 DEV->PC ACK        3264764473 2164023976    1460  1514
  1136  70728.755    0.001 DEV->PC ACK|PSH    3264765933 2164023976    1220  1274
  1137  70728.803    0.048 PC->DEV ACK        2164023976 3264767153       0    54
  1138  70878.614  149.811 DEV->PC ACK        3264767153 2164023976    1460  1514
  1139  70878.769    0.155 DEV->PC ACK        3264768613 2164023976    1460  1514
  1140  70878.770    0.001 DEV->PC ACK|PSH    3264770073 2164023976    1220  1274
  1141  70878.816    0.046 PC->DEV ACK        2164023976 3264771293       0    54
  1142  71028.532  149.716 DEV->PC ACK        3264771293 2164023976    1460  1514
  1143  71028.654    0.122 DEV->PC ACK        3264772753 2164023976    1460  1514
  1144  71028.658    0.004 PC->DEV ACK        2164023976 3264774213       0    54
  1145  71028.751    0.093 DEV->PC ACK|PSH    3264774213 2164023976    1220  1274
  1146  71070.381   41.630 PC->DEV ACK        2164023976 3264775433       0    54
  1147  71073.790    3.409 DEV->PC ACK|PSH    3264775433 2164023976      84   138
  1148  71117.204   43.414 PC->DEV ACK        2164023976 3264775517       0    54
  1149  71178.647   61.443 DEV->PC ACK        3264775517 2164023976    1460  1514
  1150  71178.745    0.098 DEV->PC ACK        3264776977 2164023976    1460  1514
  1151  71178.745    0.000 DEV->PC ACK|PSH    3264778437 2164023976    1220  1274
  1152  71178.756    0.011 PC->DEV ACK        2164023976 3264779657       0    54
  1153  71328.536  149.780 DEV->PC ACK        3264779657 2164023976    1460  1514
  1154  71328.659    0.123 DEV->PC ACK        3264781117 2164023976    1460  1514
  1155  71328.668    0.009 PC->DEV ACK        2164023976 3264782577       0    54
  1156  71328.719    0.051 DEV->PC ACK|PSH    3264782577 2164023976    1220  1274
  1157  71381.897   53.178 PC->DEV ACK        2164023976 3264783797       0    54
  1158  71478.580   96.683 DEV->PC ACK        3264783797 2164023976    1460  1514
  1159  71478.679    0.099 DEV->PC ACK        3264785257 2164023976    1460  1514
  1160  71478.715    0.036 PC->DEV ACK        2164023976 3264786717       0    54
  1161  71478.784    0.069 DEV->PC ACK|PSH    3264786717 2164023976    1220  1274
  1162  71478.785    0.001 DEV->PC ACK|PSH    3264787937 2164023976      84   138
  1163  71478.812    0.027 PC->DEV ACK        2164023976 3264788021       0    54
  1164  71628.510  149.698 DEV->PC ACK        3264788021 2164023976    1460  1514
  1165  71628.631    0.121 DEV->PC ACK        3264789481 2164023976    1460  1514
  1166  71628.638    0.007 PC->DEV ACK        2164023976 3264790941       0    54
  1167  71628.691    0.053 DEV->PC ACK|PSH    3264790941 2164023976    1220  1274
  1168  71675.470   46.779 PC->DEV ACK        2164023976 3264792161       0    54
  1169  71778.556  103.086 DEV->PC ACK        3264792161 2164023976    1460  1514
  1170  71778.679    0.123 DEV->PC ACK        3264793621 2164023976    1460  1514
  1171  71778.683    0.004 PC->DEV ACK        2164023976 3264795081       0    54
  1172  71778.773    0.090 DEV->PC ACK|PSH    3264795081 2164023976    1220  1274
  1173  71828.261   49.488 PC->DEV ACK        2164023976 3264796301       0    54
  1174  71928.520  100.259 DEV->PC ACK        3264796301 2164023976    1460  1514
  1175  71928.646    0.126 DEV->PC ACK        3264797761 2164023976    1460  1514
  1176  71928.655    0.009 PC->DEV ACK        2164023976 3264799221       0    54
  1177  71928.706    0.051 DEV->PC ACK|PSH    3264799221 2164023976    1220  1274
  1178  71981.655   52.949 PC->DEV ACK        2164023976 3264800441       0    54
  1179  72074.759   93.104 DEV->PC ACK|PSH    3264800441 2164023976      84   138
  1180  72078.495    3.736 DEV->PC ACK        3264800525 2164023976    1460  1514
  1181  72078.500    0.005 PC->DEV ACK        2164023976 3264801985       0    54
  1182  72078.598    0.098 DEV->PC ACK        3264801985 2164023976    1460  1514
  1183  72078.694    0.096 DEV->PC ACK|PSH    3264803445 2164023976    1220  1274
  1184  72078.698    0.004 PC->DEV ACK        2164023976 3264804665       0    54
  1185  72228.537  149.839 DEV->PC ACK        3264804665 2164023976    1460  1514
  1186  72228.618    0.081 DEV->PC ACK        3264806125 2164023976    1460  1514
  1187  72228.636    0.018 PC->DEV ACK        2164023976 3264807585       0    54
  1188  72228.747    0.111 DEV->PC ACK|PSH    3264807585 2164023976    1220  1274
  1189  72279.700   50.953 PC->DEV ACK        2164023976 3264808805       0    54
  1190  72378.508   98.808 DEV->PC ACK        3264808805 2164023976    1460  1514
  1191  72378.627    0.119 DEV->PC ACK        3264810265 2164023976    1460  1514
  1192  72378.630    0.003 PC->DEV ACK        2164023976 3264811725       0    54
  1193  72378.723    0.093 DEV->PC ACK|PSH    3264811725 2164023976    1220  1274
  1194  72419.553   40.830 PC->DEV ACK        2164023976 3264812945       0    54
  1195  72478.907   59.354 DEV->PC ACK|PSH    3264812945 2164023976      84   138
  1196  72527.406   48.499 PC->DEV ACK        2164023976 3264813029       0    54
  1197  72528.489    1.083 DEV->PC ACK        3264813029 2164023976    1460  1514
  1198  72528.570    0.081 DEV->PC ACK        3264814489 2164023976    1460  1514
  1199  72528.586    0.016 PC->DEV ACK        2164023976 3264815949       0    54
  1200  72528.702    0.116 DEV->PC ACK|PSH    3264815949 2164023976    1220  1274
  1201  72574.074   45.372 PC->DEV ACK        2164023976 3264817169       0    54
  1202  72678.577  104.503 DEV->PC ACK        3264817169 2164023976    1460  1514
  1203  72678.687    0.110 DEV->PC ACK        3264818629 2164023976    1460  1514
  1204  72678.726    0.039 PC->DEV ACK        2164023976 3264820089       0    54
  1205  72678.798    0.072 DEV->PC ACK|PSH    3264820089 2164023976    1220  1274
  1206  72728.499   49.701 PC->DEV ACK        2164023976 3264821309       0    54
  1207  72828.665  100.166 DEV->PC ACK        3264821309 2164023976    1460  1514
  1208  72828.668    0.003 DEV->PC ACK        3264822769 2164023976    1460  1514
  1209  72828.725    0.057 PC->DEV ACK        2164023976 3264824229       0    54
  1210  72828.781    0.056 DEV->PC ACK|PSH    3264824229 2164023976    1220  1274
  1211  72882.335   53.554 PC->DEV ACK        2164023976 3264825449       0    54
  1212  72978.554   96.219 DEV->PC ACK        3264825449 2164023976    1460  1514
  1213  72978.618    0.064 DEV->PC ACK        3264826909 2164023976    1460  1514
  1214  72978.626    0.008 PC->DEV ACK        2164023976 3264828369       0    54
  1215  72978.712    0.086 DEV->PC ACK|PSH    3264828369 2164023976    1220  1274
  1216  73020.594   41.882 PC->DEV ACK        2164023976 3264829589       0    54
  1217  73074.955   54.361 DEV->PC ACK|PSH    3264829589 2164023976      84   138
  1218  73127.982   53.027 PC->DEV ACK        2164023976 3264829673       0    54
  1219  73128.483    0.501 DEV->PC ACK        3264829673 2164023976    1460  1514
  1220  73128.566    0.083 DEV->PC ACK        3264831133 2164023976    1460  1514
  1221  73128.584    0.018 PC->DEV ACK        2164023976 3264832593       0    54
  1222  73128.750    0.166 DEV->PC ACK|PSH    3264832593 2164023976    1220  1274
  1223  73173.900   45.150 PC->DEV ACK        2164023976 3264833813       0    54
  1224  73278.562  104.662 DEV->PC ACK        3264833813 2164023976    1460  1514
  1225  73278.624    0.062 DEV->PC ACK        3264835273 2164023976    1460  1514
  1226  73278.639    0.015 PC->DEV ACK        2164023976 3264836733       0    54
  1227  73278.683    0.044 DEV->PC ACK|PSH    3264836733 2164023976    1220  1274
  1228  73329.388   50.705 PC->DEV ACK        2164023976 3264837953       0    54
  1229  73428.618   99.230 DEV->PC ACK        3264837953 2164023976    1460  1514
  1230  73428.673    0.055 DEV->PC ACK        3264839413 2164023976    1460  1514
  1231  73428.680    0.007 PC->DEV ACK        2164023976 3264840873       0    54
  1232  73428.719    0.039 DEV->PC ACK|PSH    3264840873 2164023976    1220  1274
  1233  73478.851   50.132 DEV->PC ACK|PSH    3264842093 2164023976      84   138
  1234  73478.880    0.029 PC->DEV ACK        2164023976 3264842177       0    54
  1235  73578.500   99.620 DEV->PC ACK        3264842177 2164023976    1460  1514
  1236  73578.567    0.067 DEV->PC ACK        3264843637 2164023976    1460  1514
  1237  73578.574    0.007 PC->DEV ACK        2164023976 3264845097       0    54
  1238  73578.673    0.099 DEV->PC ACK|PSH    3264845097 2164023976    1220  1274
  1239  73623.431   44.758 PC->DEV ACK        2164023976 3264846317       0    54
  1240  73728.648  105.217 DEV->PC ACK        3264846317 2164023976    1460  1514
  1241  73728.650    0.002 DEV->PC ACK        3264847777 2164023976    1460  1514
  1242  73728.731    0.081 PC->DEV ACK        2164023976 3264849237       0    54
  1243  73728.815    0.084 DEV->PC ACK|PSH    3264849237 2164023976    1220  1274
  1244  73778.223   49.408 PC->DEV ACK        2164023976 3264850457       0    54
  1245  73878.472  100.249 DEV->PC ACK        3264850457 2164023976    1460  1514
  1246  73878.552    0.080 DEV->PC ACK        3264851917 2164023976    1460  1514
  1247  73878.569    0.017 PC->DEV ACK        2164023976 3264853377       0    54
  1248  73878.737    0.168 DEV->PC ACK|PSH    3264853377 2164023976    1220  1274
  1249  73932.428   53.691 PC->DEV ACK        2164023976 3264854597       0    54
  1250  74028.539   96.111 DEV->PC ACK        3264854597 2164023976    1460  1514
  1251  74028.539    0.000 DEV->PC ACK        3264856057 2164023976    1460  1514
  1252  74028.555    0.016 PC->DEV ACK        2164023976 3264857517       0    54
  1253  74028.690    0.135 DEV->PC ACK|PSH    3264857517 2164023976    1220  1274
  1254  74072.673   43.983 PC->DEV ACK        2164023976 3264858737       0    54
  1255  74074.062    1.389 DEV->PC ACK|PSH    3264858737 2164023976      84   138
  1256  74119.245   45.183 PC->DEV ACK        2164023976 3264858821       0    54
  1257  74178.493   59.248 DEV->PC ACK        3264858821 2164023976    1460  1514
  1258  74178.576    0.083 DEV->PC ACK        3264860281 2164023976    1460  1514
  1259  74178.580    0.004 PC->DEV ACK        2164023976 3264861741       0    54
  1260  74178.683    0.103 DEV->PC ACK|PSH    3264861741 2164023976    1220  1274
  1261  74226.966   48.283 PC->DEV ACK        2164023976 3264862961       0    54
  1262  74328.506  101.540 DEV->PC ACK        3264862961 2164023976    1460  1514
  1263  74328.589    0.083 DEV->PC ACK        3264864421 2164023976    1460  1514
  1264  74328.605    0.016 PC->DEV ACK        2164023976 3264865881       0    54
  1265  74328.713    0.108 DEV->PC ACK|PSH    3264865881 2164023976    1220  1274
  1266  74380.317   51.604 PC->DEV ACK        2164023976 3264867101       0    54
  1267  74478.479   98.162 DEV->PC ACK        3264867101 2164023976    1460  1514
  1268  74478.569    0.090 DEV->PC ACK        3264868561 2164023976    1460  1514
  1269  74478.581    0.012 PC->DEV ACK        2164023976 3264870021       0    54
  1270  74478.696    0.115 DEV->PC ACK|PSH    3264870021 2164023976    1220  1274
  1271  74478.846    0.150 DEV->PC ACK|PSH    3264871241 2164023976      84   138
  1272  74478.856    0.010 PC->DEV ACK        2164023976 3264871325       0    54
  1273  74628.481  149.625 DEV->PC ACK        3264871325 2164023976    1460  1514
  1274  74628.547    0.066 DEV->PC ACK        3264872785 2164023976    1460  1514
  1275  74628.555    0.008 PC->DEV ACK        2164023976 3264874245       0    54
  1276  74628.637    0.082 DEV->PC ACK|PSH    3264874245 2164023976    1220  1274
  1277  74674.377   45.740 PC->DEV ACK        2164023976 3264875465       0    54
  1278  74778.524  104.147 DEV->PC ACK        3264875465 2164023976    1460  1514
  1279  74778.586    0.062 DEV->PC ACK        3264876925 2164023976    1460  1514
  1280  74778.594    0.008 PC->DEV ACK        2164023976 3264878385       0    54
  1281  74778.721    0.127 DEV->PC ACK|PSH    3264878385 2164023976    1220  1274
  1282  74829.300   50.579 PC->DEV ACK        2164023976 3264879605       0    54
  1283  74928.528   99.228 DEV->PC ACK        3264879605 2164023976    1460  1514
  1284  74928.674    0.146 DEV->PC ACK        3264881065 2164023976    1460  1514
  1285  74928.675    0.001 DEV->PC ACK|PSH    3264882525 2164023976    1220  1274
  1286  74928.723    0.048 PC->DEV ACK        2164023976 3264883745       0    54
  1287  75075.196  146.473 DEV->PC ACK|PSH    3264883745 2164023976      84   138
  1288  75078.412    3.216 DEV->PC ACK        3264883829 2164023976    1460  1514
  1289  75078.418    0.006 PC->DEV ACK        2164023976 3264885289       0    54
  1290  75078.497    0.079 DEV->PC ACK        3264885289 2164023976    1460  1514
  1291  75078.631    0.134 DEV->PC ACK|PSH    3264886749 2164023976    1220  1274
  1292  75078.635    0.004 PC->DEV ACK        2164023976 3264887969       0    54
  1293  75228.476  149.841 DEV->PC ACK        3264887969 2164023976    1460  1514
  1294  75228.598    0.122 DEV->PC ACK        3264889429 2164023976    1460  1514
  1295  75228.605    0.007 PC->DEV ACK        2164023976 3264890889       0    54
  1296  75228.658    0.053 DEV->PC ACK|PSH    3264890889 2164023976    1220  1274
  1297  75276.227   47.569 PC->DEV ACK        2164023976 3264892109       0    54
  1298  75378.509  102.282 DEV->PC ACK        3264892109 2164023976    1460  1514
  1299  75378.575    0.066 DEV->PC ACK        3264893569 2164023976    1460  1514
  1300  75378.582    0.007 PC->DEV ACK        2164023976 3264895029       0    54
  1301  75378.726    0.144 DEV->PC ACK|PSH    3264895029 2164023976    1220  1274
  1302  75429.143   50.417 PC->DEV ACK        2164023976 3264896249       0    54
  1303  75478.832   49.689 DEV->PC ACK|PSH    3264896249 2164023976      84   138
  1304  75521.444   42.612 PC->DEV ACK        2164023976 3264896333       0    54
  1305  75528.430    6.986 DEV->PC ACK        3264896333 2164023976    1460  1514
  1306  75528.514    0.084 DEV->PC ACK        3264897793 2164023976    1460  1514
  1307  75528.530    0.016 PC->DEV ACK        2164023976 3264899253       0    54
  1308  75528.601    0.071 DEV->PC ACK|PSH    3264899253 2164023976    1220  1274
  1309  75582.596   53.995 PC->DEV ACK        2164023976 3264900473       0    54
  1310  75678.508   95.912 DEV->PC ACK        3264900473 2164023976    1460  1514
  1311  75678.582    0.074 DEV->PC ACK        3264901933 2164023976    1460  1514
  1312  75678.605    0.023 PC->DEV ACK        2164023976 3264903393       0    54
  1313  75678.665    0.060 DEV->PC ACK|PSH    3264903393 2164023976    1220  1274
  1314  75722.594   43.929 PC->DEV ACK        2164023976 3264904613       0    54
  1315  75828.492  105.898 DEV->PC ACK        3264904613 2164023976    1460  1514
  1316  75828.558    0.066 DEV->PC ACK        3264906073 2164023976    1460  1514
  1317  75828.565    0.007 PC->DEV ACK        2164023976 3264907533       0    54
  1318  75828.669    0.104 DEV->PC ACK|PSH    3264907533 2164023976    1220  1274
  1319  75878.844   50.175 PC->DEV ACK        2164023976 3264908753       0    54
  1320  75978.581   99.737 DEV->PC ACK        3264908753 2164023976    1460  1514
  1321  75978.605    0.024 DEV->PC ACK        3264910213 2164023976    1460  1514
  1322  75978.613    0.008 PC->DEV ACK        2164023976 3264911673       0    54
  1323  75978.744    0.131 DEV->PC ACK|PSH    3264911673 2164023976    1220  1274
  1324  76031.983   53.239 PC->DEV ACK        2164023976 3264912893       0    54
  1325  76075.237   43.254 DEV->PC ACK|PSH    3264912893 2164023976      84   138
  1326  76124.205   48.968 PC->DEV ACK        2164023976 3264912977       0    54
  1327  76128.561    4.356 DEV->PC ACK        3264912977 2164023976    1460  1514
  1328  76128.563    0.002 DEV->PC ACK        3264914437 2164023976    1460  1514
  1329  76128.655    0.092 PC->DEV ACK        2164023976 3264915897       0    54
  1330  76128.723    0.068 DEV->PC ACK|PSH    3264915897 2164023976    1220  1274
  1331  76169.787   41.064 PC->DEV ACK        2164023976 3264917117       0    54
  1332  76278.446  108.659 DEV->PC ACK        3264917117 2164023976    1460  1514
  1333  76278.526    0.080 DEV->PC ACK        3264918577 2164023976    1460  1514
  1334  76278.566    0.040 PC->DEV ACK        2164023976 3264920037       0    54
  1335  76278.625    0.059 DEV->PC ACK|PSH    3264920037 2164023976    1220  1274
  1336  76324.174   45.549 PC->DEV ACK        2164023976 3264921257       0    54
  1337  76428.447  104.273 DEV->PC ACK        3264921257 2164023976    1460  1514
  1338  76428.522    0.075 DEV->PC ACK        3264922717 2164023976    1460  1514
  1339  76428.526    0.004 PC->DEV ACK        2164023976 3264924177       0    54
  1340  76428.628    0.102 DEV->PC ACK|PSH    3264924177 2164023976    1220  1274
  1341  76478.942   50.314 DEV->PC ACK|PSH    3264925397 2164023976      84   138
  1342  76478.957    0.015 PC->DEV ACK        2164023976 3264925481       0    54
  1343  76578.475   99.518 DEV->PC ACK        3264925481 2164023976    1460  1514
  1344  76578.541    0.066 DEV->PC ACK        3264926941 2164023976    1460  1514
  1345  76578.548    0.007 PC->DEV ACK        2164023976 3264928401       0    54
  1346  76578.628    0.080 DEV->PC ACK|PSH    3264928401 2164023976    1220  1274
  1347  76632.877   54.249 PC->DEV ACK        2164023976 3264929621       0    54
  1348  76728.492   95.615 DEV->PC ACK        3264929621 2164023976    1460  1514
  1349  76728.566    0.074 DEV->PC ACK        3264931081 2164023976    1460  1514
  1350  76728.583    0.017 PC->DEV ACK        2164023976 3264932541       0    54
  1351  76728.641    0.058 DEV->PC ACK|PSH    3264932541 2164023976    1220  1274
  1352  76771.645   43.004 PC->DEV ACK        2164023976 3264933761       0    54
  1353  76878.436  106.791 DEV->PC ACK        3264933761 2164023976    1460  1514
  1354  76878.558    0.122 DEV->PC ACK        3264935221 2164023976    1460  1514
  1355  76878.562    0.004 PC->DEV ACK        2164023976 3264936681       0    54
  1356  76878.653    0.091 DEV->PC ACK|PSH    3264936681 2164023976    1220  1274
  1357  76926.668   48.015 PC->DEV ACK        2164023976 3264937901       0    54
  1358  77028.443  101.775 DEV->PC ACK        3264937901 2164023976    1460  1514
  1359  77028.507    0.064 DEV->PC ACK        3264939361 2164023976    1460  1514
  1360  77028.515    0.008 PC->DEV ACK        2164023976 3264940821       0    54
  1361  77028.652    0.137 DEV->PC ACK|PSH    3264940821 2164023976    1220  1274
  1362  77074.485   45.833 DEV->PC ACK|PSH    3264942041 2164023976      84   138
  1363  77074.529    0.044 PC->DEV ACK        2164023976 3264942125       0    54
  1364  77178.468  103.939 DEV->PC ACK        3264942125 2164023976    1460  1514
  1365  77178.552    0.084 DEV->PC ACK        3264943585 2164023976    1460  1514
  1366  77178.574    0.022 PC->DEV ACK        2164023976 3264945045       0    54
  1367  77178.699    0.125 DEV->PC ACK|PSH    3264945045 2164023976    1220  1274
  1368  77219.097   40.398 PC->DEV ACK        2164023976 3264946265       0    54
  1369  77328.429  109.332 DEV->PC ACK        3264946265 2164023976    1460  1514
  1370  77328.541    0.112 DEV->PC ACK        3264947725 2164023976    1460  1514
  1371  77328.572    0.031 PC->DEV ACK        2164023976 3264949185       0    54
  1372  77328.632    0.060 DEV->PC ACK|PSH    3264949185 2164023976    1220  1274
  1373  77373.425   44.793 PC->DEV ACK        2164023976 3264950405       0    54
  1374  77478.403  104.978 DEV->PC ACK        3264950405 2164023976    1460  1514
  1375  77478.525    0.122 DEV->PC ACK        3264951865 2164023976    1460  1514
  1376  77478.531    0.006 PC->DEV ACK        2164023976 3264953325       0    54
  1377  77478.585    0.054 DEV->PC ACK|PSH    3264953325 2164023976    1220  1274
  1378  77478.831    0.246 DEV->PC ACK|PSH    3264954545 2164023976      84   138
  1379  77478.835    0.004 PC->DEV ACK        2164023976 3264954629       0    54
  1380  77628.386  149.551 DEV->PC ACK        3264954629 2164023976    1460  1514
  1381  77628.508    0.122 DEV->PC ACK        3264956089 2164023976    1460  1514
  1382  77628.511    0.003 PC->DEV ACK        2164023976 3264957549       0    54
  1383  77628.608    0.097 DEV->PC ACK|PSH    3264957549 2164023976    1220  1274
  1384  77681.961   53.353 PC->DEV ACK        2164023976 3264958769       0    54
  1385  77778.418   96.457 DEV->PC ACK        3264958769 2164023976    1460  1514
  1386  77778.541    0.123 DEV->PC ACK        3264960229 2164023976    1460  1514
  1387  77778.546    0.005 PC->DEV ACK        2164023976 3264961689       0    54
  1388  77778.637    0.091 DEV->PC ACK|PSH    3264961689 2164023976    1220  1274
  1389  77820.597   41.960 PC->DEV ACK        2164023976 3264962909       0    54
  1390  77928.456  107.859 DEV->PC ACK        3264962909 2164023976    1460  1514
  1391  77928.554    0.098 DEV->PC ACK        3264964369 2164023976    1460  1514
  1392  77928.590    0.036 PC->DEV ACK        2164023976 3264965829       0    54
  1393  77928.657    0.067 DEV->PC ACK|PSH    3264965829 2164023976    1220  1274
  1394  77976.488   47.831 PC->DEV ACK        2164023976 3264967049       0    54
  1395  78074.620   98.132 DEV->PC ACK|PSH    3264967049 2164023976      84   138
  1396  78078.379    3.759 DEV->PC ACK        3264967133 2164023976    1460  1514
  1397  78078.393    0.014 PC->DEV ACK        2164023976 3264968593       0    54
  1398  78078.546    0.153 DEV->PC ACK        3264968593 2164023976    1460  1514
  1399  78078.577    0.031 DEV->PC ACK|PSH    3264970053 2164023976    1220  1274
  1400  78078.581    0.004 PC->DEV ACK        2164023976 3264971273       0    54
  1401  78228.495  149.914 DEV->PC ACK        3264971273 2164023976    1460  1514
  1402  78228.551    0.056 DEV->PC ACK        3264972733 2164023976    1460  1514
  1403  78228.570    0.019 PC->DEV ACK        2164023976 3264974193       0    54
  1404  78228.626    0.056 DEV->PC ACK|PSH    3264974193 2164023976    1220  1274
  1405  78272.264   43.638 PC->DEV ACK        2164023976 3264975413       0    54
  1406  78378.428  106.164 DEV->PC ACK        3264975413 2164023976    1460  1514
  1407  78378.548    0.120 DEV->PC ACK        3264976873 2164023976    1460  1514
  1408  78378.557    0.009 PC->DEV ACK        2164023976 3264978333       0    54
  1409  78378.608    0.051 DEV->PC ACK|PSH    3264978333 2164023976    1220  1274
  1410  78427.152   48.544 PC->DEV ACK        2164023976 3264979553       0    54
  1411  78478.876   51.724 DEV->PC ACK|PSH    3264979553 2164023976      84   138
  1412  78519.409   40.533 PC->DEV ACK        2164023976 3264979637       0    54
  1413  78528.450    9.041 DEV->PC ACK        3264979637 2164023976    1460  1514
  1414  78528.592    0.142 DEV->PC ACK        3264981097 2164023976    1460  1514
  1415  78528.594    0.002 DEV->PC ACK|PSH    3264982557 2164023976    1220  1274
  1416  78528.639    0.045 PC->DEV ACK        2164023976 3264983777       0    54
  1417  78678.449  149.810 DEV->PC ACK        3264983777 2164023976    1460  1514
  1418  78678.516    0.067 DEV->PC ACK        3264985237 2164023976    1460  1514
  1419  78678.524    0.008 PC->DEV ACK        2164023976 3264986697       0    54
  1420  78678.670    0.146 DEV->PC ACK|PSH    3264986697 2164023976    1220  1274
  1421  78720.692   42.022 PC->DEV ACK        2164023976 3264987917       0    54
  1422  78828.417  107.725 DEV->PC ACK        3264987917 2164023976    1460  1514
  1423  78828.482    0.065 DEV->PC ACK        3264989377 2164023976    1460  1514
  1424  78828.490    0.008 PC->DEV ACK        2164023976 3264990837       0    54
  1425  78828.610    0.120 DEV->PC ACK|PSH    3264990837 2164023976    1220  1274
  1426  78875.012   46.402 PC->DEV ACK        2164023976 3264992057       0    54
  1427  78978.459  103.447 DEV->PC ACK        3264992057 2164023976    1460  1514
  1428  78978.525    0.066 DEV->PC ACK        3264993517 2164023976    1460  1514
  1429  78978.537    0.012 PC->DEV ACK        2164023976 3264994977       0    54
  1430  78978.648    0.111 DEV->PC ACK|PSH    3264994977 2164023976    1220  1274
  1431  79030.584   51.936 PC->DEV ACK        2164023976 3264996197       0    54
  1432  79074.725   44.141 DEV->PC ACK|PSH    3264996197 2164023976      84   138
  1433  79123.352   48.627 PC->DEV ACK        2164023976 3264996281       0    54
  1434  79128.433    5.081 DEV->PC ACK        3264996281 2164023976    1460  1514
  1435  79128.510    0.077 DEV->PC ACK        3264997741 2164023976    1460  1514
  1436  79128.533    0.023 PC->DEV ACK        2164023976 3264999201       0    54
  1437  79128.593    0.060 DEV->PC ACK|PSH    3264999201 2164023976    1220  1274
  1438  79183.625   55.032 PC->DEV ACK        2164023976 3265000421       0    54
  1439  79278.461   94.836 DEV->PC ACK        3265000421 2164023976    1460  1514
  1440  79278.558    0.097 DEV->PC ACK        3265001881 2164023976    1460  1514
  1441  79278.597    0.039 PC->DEV ACK        2164023976 3265003341       0    54
  1442  79278.663    0.066 DEV->PC ACK|PSH    3265003341 2164023976    1220  1274
  1443  79321.853   43.190 PC->DEV ACK        2164023976 3265004561       0    54
  1444  79428.411  106.558 DEV->PC ACK        3265004561 2164023976    1460  1514
